003901|И получ+ив отк+аз, сн+ова раздев+ался в метр+о.
003902|Дрозд+ов м+ежду т+ем наш+ёл себ+е вр+еменную раб+оту.
003903|Устр+оился н+а б+азу перет+аскивать свин+ые +уши и р+ыбу.
003904|Зак+ончилось +это вс+ё  дов+ольно гр+устным инцид+ентом.
003905|Дрозд+ов укр+ал килогр+амма чет+ыре — мор+оженого треск+ового фил+е.
003906|С+унул ледян+ой брик+ет п+од руб+ашку...
003907|Ч+ас +ехал так+им +образом в сабв+ее.
003908|Фил+е н+ачало т+аять.
003909|У Дрозд+ова подозр+ительно зак+апало +из бр+юк.
003910|Кр+оме тог+о +от нег+о зап+ахло р+ыбой.
003911|Наст+олько чт+о дв+а инд+уса ворч+а перес+ели.
003912|И к том+у ж+е на+утро Дрозд+ов забол+ел воспал+ением л+ёгких.
003913|Б+аскин держ+ался ув+еренно и спок+ойно.
003914|К нем+у челов+еку знамен+итому, проявл+яли интер+ес америк+анские журнал+исты.
003915|Интервь+ю с н+им появл+ялись в н+ескольких кр+упных газ+етах.
003916|Ег+о жен+а — Д+ана — поступ+ила н+а к+урсы медсест+ёр.
003917|А я т+ем вр+еменем наш+ёл себ+е литерат+урного перев+одчика.
003918|Верн+ее перев+одчицу.
003919|Зв+али е+ё — Л+инн Ф+арбер.
003920|Род+ители Л+инн ещ+ё д+о войн+ы беж+али ч+ерез П+ольшу +из Шкл+ова.
003921|Д+очка родил+ась уж+е в Ам+ерике.
003922|По-р+усски говор+ила дов+ольно хорош+о, н+о с зам+етным акц+ентом.
003923|Познак+омил н+ас И+осиф Бр+одский.
003924|Верн+ее рекомендов+ал +ей зан+яться мо+ими сочин+ениями.
003925|Л+инн позвон+ила, и я в+ыслал +ей тяж+ёлую бандер+оль.
003926|Зат+ем он+а над+олго исч+езла.
003927|М+есяца ч+ерез дв+а позвон+ила сн+ова, и говор+ит:
003928|Ск+оро б+удет гот+ов чернов+ой вари+ант.
003929|+Я пришл+ю в+ам к+опию.
003930|Зач+ем спр+ашиваю.
003931|Я ж+е н+е чит+аю п+о-англ+ийски.
003932|В+ас н+е интерес+ует перев+од?
003933|В+ы см+ожете показ+ать ег+о знак+омым.
003934|К+ак б+удто мо+и знак+омые Хемингу+эй, и Ф+олкнер.
003935|Пошл+ите говор+ю л+учше в как+ой-ниб+удь журн+ал.
003936|Откров+енно говор+я я н+е пит+ал илл+юзий.
003937|Вр+яд л+и перев+од ок+ажется хор+ошим.
003938|В+едь гер+ои мо+их расск+азов з+эки, фарц+овщики, сп+ившаяся бог+ема.
003939|Вс+е он+и разгов+аривают н+а д+иком жарг+оне.
003940|Б+ольшую ч+асть всег+о +этого д+аже мо+я жен+а н+е поним+ает.
003941|Т+ак чт+о ж+е говор+ить о +юной америк+анке.
003942|К+ак наприм+ер м+ожно перевест+и так+ие выраж+ения: Игр+уля с Перд+иловки. +Или Бздилов+атой к+онь пор+оды. +Или доп+устим, Вс+е л+юди к+ак л+юди, а т+ы к+ак хр+ен н+а бл+юде, и т+ак д+алее.
003943|Я сказ+ал перев+одчице.
003944|М+ы должн+ы обсуд+ить н+екоторые фин+ансовые пробл+емы.
003945|Плат+ить я сейч+ас н+е мог+у.
003946|Я зн+аю Бр+одский говор+ил мн+е.
003947|+Если хот+ите, б+удем со+авторами.
003948|В сл+учае усп+еха гонор+ар д+елим попол+ам.
003949|Предлож+ение б+ыло нах+альное.
003950|Как+ие +уж т+ам гонор+ары.
003951|+Если д+аже Бр+одский в+ынужден заним+аться преподав+ательской раб+отой.
003952|Л+инн соглас+илась.
003953|Кст+ати +это б+ыл ед+инственный тр+езвый фин+ансовый ш+аг, кот+орый я предпр+инял в Ам+ерике.
003954|М+окер звон+ил н+ам к+аждый в+ечер.
003955|Г+олос ег+о звуч+ал вс+ё м+енее ув+еренно.
003956|М+ы уж+е тер+яли над+ежду.
003957|Д+а и ст+оило л+и над+еяться?
003958|Раб+отать п+о специ+альности в Ам+ерике.
003959|Пис+ать и говор+ить чт+о д+умаешь н+а р+усском язык+е.
003960|Д+а ещ+ё и получ+ать небольш+ую зарпл+ату.
003961|+Уж сл+ишком фантаст+ической каз+алась н+ам так+ая перспект+ива.
003962|В+ыздоровевший Дрозд+ов поступ+ил н+а шоф+ёрские к+урсы.
003963|Чт+обы в дальн+ейшем арендов+ать такс+и.
003964|Жен+а В+или М+окера раб+отала сид+елкой.
003965|Мо+я жен+а продолж+ала служ+ить в конт+оре у Богол+юбова.
003966|Ди+ане Б+аскиной удал+ось получ+ить небольш+ую стип+ендию.
003967|Одн+ажды м+ы п+или ч+ай у Б+аскина н+а к+ухне.
003968|Вдр+уг зазвон+ил телеф+он.
003969|+Эрик сн+ял тр+убку.
003970|+Из +уличного ш+ума в+ыплыл торжеств+ующий г+олос М+окера.
003971|Я раздоб+ыл д+еньги!
003972|Звон+ю +из автом+ата!
003973|Сенс+ация! — язв+ительно произн+ёс Б+аскин — В+иля М+окер — раздоб+ыл д+есять ц+ентов.
003974|Болв+ан! — закрич+ал М+окер.
003975|Я дост+ал шестн+адцать т+ысяч!
003976|Предст+авь себ+е, шестн+адцать т+ысяч!
003977|М+ы побед+или!
003978|Б+ыло так+ое ощущ+ение чт+о М+окер слегк+а помеш+ался.
003979|+Он т+ак крич+ал чт+о м+ы вс+е хорош+о ег+о сл+ышали.
003980|Б+аскин м+орщась отодв+инул тр+убку.
003981|Ди+ана +из к+ухни спрос+ила.
003982|Чег+о +он х+очет?
003983|А М+окер вс+ё н+е уним+ался.
003984|М+ы просид+ели дв+а час+а в шик+арном рестор+ане Блимп+и.
003985|Я почт+и н+е загл+ядывал в слов+арь.
003986|Я б+ыл в уд+аре.
003987|Д+аже офици+анты присл+ушивались к н+ашему разгов+ору.
003988|Након+ец +он сд+ался, протян+ул мн+е р+уку, и воскл+икнул: Ф+аин!
003989|Т+ы хор+оший м+алый В+илли.
003990|Ам+ерика нужд+ается в теб+е.
003991|М+окер запн+улся, и делик+атно приб+авил.
003992|И в тво+их друзь+ях.
003993|Т+ак гд+е ж+е д+еньги? — спрос+ил +Эрик Б+аскин.
003994|Теорет+ически — у н+ас в карм+ане.
003995|Я ч+увствую +он д+аст!
